golden_contact_id,surviving_contact_id,source_contact_ids,full_name,email,phone,job_title,record_quality_score,quality_grade,survivorship_reason,records_merged_count
GOLD_CON_000030,CON000030,"CON000030,CON000031,CON000035,CON000036,CON000045,CON000053,CON000055,CON000058,CON000070,CON000076,CON000092,CON000100,CON000201,CON000209,CON000211,CON000218,CON000222,CON000231,CON000248,CON000251,CON000260,CON000279,CON000281,CON000284,CON000292,CON000312,CON000313,CON000314,CON000316,CON000323,CON000324,CON000327,CON000342,CON000347,CON000352,CON000368,CON000370,CON000374,CON000381,CON000384,CON000386,CON000398,CON000410,CON000424,CON000429,CON000439,CON000448,CON000452,CON000460,CON000467,CON000470,CON000475,CON000492,CON000502,CON000504,CON000513,CON000517,CON000521,CON000537,CON000539,CON000548,CON000551,CON000564,CON000586,CON000607,CON000627,CON000636,CON000641,CON000650,CON000656,CON000665,CON000675,CON000682,CON000684,CON000689,CON000697,CON000719,CON000730,CON000734,CON000736,CON000743,CON000749,CON000753,CON000776,CON000820,CON000829,CON000845,CON000853,CON000857,CON000867,CON000874,CON000885,CON000899,CON000906,CON000908,CON000912,CON000929,CON000937,CON000944,CON000960,CON000961,CON000964,CON000965,CON000971,CON000972,CON000981,CON000985,CON000994,CON000997,CON002002,CON002005,CON002010,CON002021,CON002035,CON002042,CON002044,CON002052,CON002056,CON002062,CON002076,CON002085,CON002086,CON002096,CON002112,CON002120,CON002137,CON002141,CON002142,CON002146,CON002153,CON002154,CON002167,CON002169,CON002172,CON002174,CON002175,CON002196,CON002202,CON002209,CON002210,CON002215,CON002223,CON002228,CON002230,CON002233,CON002251,CON002253,CON002255,CON002265,CON002266,CON002267,CON002271,CON002282,CON002291,CON002300,CON002301,CON002309,CON002326,CON002343,CON002347,CON002351,CON002352,CON002360,CON002362,CON002363,CON002387,CON002389,CON002405,CON002409,CON002413,CON002421,CON002426,CON002435,CON002436,CON002443,CON002450,CON002477,CON002493,CON002498,CON002502,CON002506,CON002509,CON002517,CON002519,CON002529,CON002534,CON002535,CON002541,CON002555,CON002560,CON002562,CON002565,CON002580,CON002584,CON002588,CON002593,CON002596,CON002603,CON002605,CON002620,CON002636,CON002642,CON002646,CON002648,CON002663,CON002684,CON002699,CON002708,CON002711,CON002715,CON002725,CON002727,CON002728,CON002735,CON002741,CON002745,CON002749,CON002752,CON002753,CON002763,CON002765,CON002767,CON002768,CON002773,CON002790,CON002791,CON002798,CON002813,CON002814,CON002831,CON002839,CON002843,CON002852,CON002859,CON002860,CON002865,CON002871,CON002875,CON002885,CON002886,CON002899,CON002905,CON002906,CON002908,CON002930,CON002938,CON002948,CON002975,CON002982,CON003001,CON003003,CON003015,CON003024,CON003028,CON003036,CON003046,CON003048,CON003051,CON003059,CON003065,CON003069,CON003071,CON003074,CON003078,CON003097,CON003101,CON003109,CON003112,CON003114,CON003143,CON003170,CON003173,CON003182,CON003185,CON003190,CON003201,CON003211,CON003212,CON003223,CON003227,CON003231,CON003247,CON003257,CON003266,CON003269,CON003275,CON003278,CON003283,CON003287,CON003297,CON003299,CON003303,CON003316,CON003317,CON003351,CON003352,CON003353,CON003363,CON003367,CON003382,CON003383,CON003387,CON003394,CON003397,CON003399,CON003403,CON003419,CON003422,CON003427,CON003434,CON003442,CON003456,CON003464,CON003474,CON003483,CON003487,CON003489,CON003493,CON003499,CON003503,CON003504,CON003508,CON003510,CON003523,CON003533,CON003542,CON003548,CON003549,CON003560,CON003579,CON003582,CON003586,CON003589,CON003590,CON003593,CON003595,CON003596,CON003610,CON003617,CON003618,CON003635,CON003636,CON003640,CON003644,CON003663,CON003669,CON003674,CON003687,CON003691,CON003703,CON003704,CON003705,CON003707,CON003711,CON003733,CON003735,CON003736,CON003740,CON003741,CON003753,CON003777,CON003779,CON003781,CON003785,CON003790,CON003793,CON003800,CON003807,CON003814,CON003841,CON003844,CON003845,CON003849,CON003875,CON003877,CON003878,CON003922,CON003923,CON003932,CON003943,CON003954,CON003965,CON003972,CON003975,CON003994,CON003996,CON004004,CON004033,CON004037,CON004038,CON004044,CON004045,CON004049,CON004060,CON004069,CON004071,CON004085,CON004086,CON004094,CON004098,CON004102,CON004105,CON004120,CON004126,CON004141,CON004144,CON004153,CON004158,CON004161,CON004166,CON004171,CON004179,CON004187,CON004190,CON004195,CON004203,CON004221,CON004230,CON004246,CON004247,CON004259,CON004266,CON004274,CON004276,CON004283,CON004286,CON004294,CON004297,CON004304,CON004306,CON004337,CON004344,CON004345,CON004373,CON004376,CON004385,CON004389,CON004394,CON004398,CON004401,CON004405,CON004406,CON004411,CON004419,CON004421,CON004439,CON004443,CON004456,CON004462,CON004470,CON004476,CON004485,CON004490,CON004505,CON004520,CON004521,CON004535,CON004548,CON004551,CON004557,CON004564,CON004565,CON004570,CON004575,CON004580,CON004581,CON004592,CON004597,CON004611,CON004619,CON004654,CON004673,CON004680,CON004686,CON004689,CON004705,CON004706,CON004708,CON004716,CON004721,CON004725,CON004731,CON004743,CON004745,CON004772,CON004773,CON004784,CON004814,CON004825,CON004833,CON004844,CON004845,CON004872,CON004878,CON004880,CON004885,CON004895,CON004903,CON004937,CON004950,CON004951,CON004956,CON004967,CON004973,CON004974,CON004978,CON004979,CON004983,CON004992,CON005002,CON005020,CON005036,CON005046,CON005054,CON005069,CON005071,CON005072,CON005077,CON005091,CON005095,CON005097,CON005099,CON005100,CON005101,CON005103,CON005108,CON005115,CON005116,CON005118,CON005141,CON005166,CON005184,CON005188,CON005200,CON005211,CON005215,CON005216,CON005218,CON005219,CON005220,CON005228,CON005253,CON005260,CON005261,CON005291,CON005307,CON005325,CON005326,CON005334,CON005340,CON005344,CON005352,CON005355,CON005360,CON005380,CON005385,CON005406,CON005408,CON005419,CON005437,CON005438,CON005447,CON005450,CON005457,CON005461,CON005473,CON005475,CON005479,CON005484,CON005497,CON005502,CON005503,CON005509,CON005512,CON005513,CON005514,CON005515,CON005517,CON005524,CON005529,CON005533,CON005534,CON005549,CON005552,CON005554,CON005562,CON005573,CON005585,CON005599,CON005622,CON005628,CON005639,CON005653,CON005659,CON005663,CON005672,CON005679,CON005684,CON005690,CON005706,CON005720,CON005722,CON005743,CON005750,CON005763,CON005772,CON005788,CON005793,CON005803,CON005805,CON005815,CON005816,CON005837,CON005842,CON005858,CON005860,CON005864,CON005884,CON005888,CON005901,CON005924,CON005926,CON005928,CON005929,CON005930,CON005935,CON005941,CON005964,CON005981,CON005983,CON005999,CON006012,CON006015,CON006021,CON006025,CON006036,CON006052,CON006053,CON006070,CON006073,CON006088,CON006092,CON006096,CON006121,CON006129,CON006134,CON006137,CON006138,CON006150,CON006174,CON006179,CON006180,CON006203,CON006207,CON006211,CON006215,CON006217,CON006225,CON006235,CON006236,CON006245,CON006246,CON006253,CON006254,CON006276,CON006280,CON006282,CON006309,CON006317,CON006333,CON006347,CON006353,CON006358,CON006380,CON006382,CON006385,CON006391,CON006401,CON006420,CON006426,CON006428,CON006434,CON006443,CON006449,CON006461,CON006463,CON006491,CON006493,CON006504,CON006511,CON006516,CON006518,CON006519,CON006523,CON006527,CON006528,CON006530,CON006545,CON006550,CON006553,CON006558,CON006562,CON006593,CON006600,CON006601,CON006603,CON006608,CON006613,CON006625,CON006626,CON006629,CON006632,CON006650,CON006651,CON006658,CON006663,CON006665,CON006675,CON006689,CON006693,CON006701,CON006704,CON006706,CON006713,CON006718,CON006727,CON006754,CON006761,CON006770,CON006776,CON006778,CON006804,CON006815,CON006816,CON006825,CON006831,CON006843,CON006848,CON006869,CON006872,CON006875,CON006879,CON006881,CON006889,CON006892,CON006907,CON006914,CON006922,CON006931,CON006949,CON006965,CON006975,CON006978,CON007030,CON007047,CON007048,CON007072,CON007073,CON007086,CON007091,CON007113,CON007118,CON007126,CON007132,CON007133,CON007137,CON007140,CON007169,CON007176,CON007179,CON007192,CON007199,CON007202,CON007213,CON007218,CON007222,CON007224,CON007229,CON007232,CON007248,CON007268,CON007271,CON007278,CON007286,CON007291,CON007294,CON007295,CON007299,CON007302,CON007304,CON007305,CON007308,CON007340,CON007349,CON007354,CON007364,CON007396,CON007398,CON007406,CON007407,CON007428,CON007432,CON007440,CON007443,CON007450,CON007475,CON007485,CON007487,CON007489,CON007496,CON007498,CON007503,CON007511,CON007516,CON007517,CON007526,CON007537,CON007540,CON007554,CON007568,CON007570,CON007572,CON007582,CON007592,CON007593,CON007607,CON007614,CON007628,CON007640,CON007650,CON007672,CON007673,CON007686,CON007692,CON007704,CON007707,CON007720,CON007722,CON007739,CON007748,CON007752,CON007753,CON007761,CON007764,CON007780,CON007800,CON007807,CON007812,CON007822,CON007841,CON007842,CON007851,CON007862,CON007883,CON007885,CON007887,CON007890,CON007894,CON007899,CON007901,CON007908,CON007912,CON007918,CON007923,CON007925,CON007931,CON007933,CON007947,CON007949,CON007950,CON007956,CON007959,CON007998,CON008011,CON008020,CON008023,CON008026,CON008029,CON008030,CON008035,CON008059,CON008060,CON008067,CON008070,CON008080,CON008083,CON008088,CON008092,CON008117,CON008118,CON008120,CON008122,CON008125,CON008127,CON008133,CON008137,CON008140,CON008142,CON008145,CON008150,CON008152,CON008157,CON008158,CON008159,CON008162,CON008171,CON008183,CON008194,CON008198,CON008199,CON008204,CON008212,CON008224,CON008228,CON008234,CON008239,CON008241,CON008242,CON008275,CON008279,CON008280,CON008281,CON008286,CON008293,CON008294,CON008300,CON008310,CON008317,CON008319,CON008320,CON008328,CON008333,CON008337,CON008338,CON008342,CON008345,CON008351,CON008362,CON008395,CON008396,CON008411,CON008414,CON008426,CON008454,CON008455,CON008471,CON008477,CON008478,CON008484,CON008488,CON008493,CON008505,CON008507,CON008511,CON008514,CON008517,CON008518,CON008519,CON008526,CON008529,CON008543,CON008551,CON008583,CON008589,CON008590,CON008605,CON008611,CON008615,CON008617,CON008619,CON008640,CON008643,CON008666,CON008674,CON008680,CON008688,CON008704,CON008715,CON008716,CON008727,CON008744,CON008758,CON008764,CON008770,CON008779,CON008797,CON008819,CON008820,CON008822,CON008828,CON008833,CON008843,CON008844,CON008857,CON008859,CON008863,CON008864,CON008874,CON008884,CON008887,CON008897,CON008898,CON008901,CON008919,CON008920,CON008923,CON008929,CON008937,CON008940,CON008942,CON008944,CON008953,CON008958,CON008959,CON008966,CON008978,CON008994,CON009000,CON009003,CON009007,CON009023,CON009034,CON009057,CON009060,CON009072,CON009073,CON009094,CON009110,CON009125,CON009133,CON009145,CON009148,CON009150,CON009151,CON009154,CON009162,CON009163,CON009166,CON009173,CON009186,CON009189,CON009198,CON009200,CON009202,CON009213,CON009223,CON009230,CON009243,CON009247,CON009251,CON009273,CON009280,CON009296,CON009299,CON009301,CON009314,CON009318,CON009332,CON009335,CON009352,CON009356,CON009357,CON009359,CON009364,CON009402,CON009411,CON009420,CON009422,CON009469,CON009470,CON009490,CON009510,CON009516,CON009527,CON009535,CON009562,CON009568,CON009579,CON009595,CON009603,CON009607,CON009608,CON009615,CON009623,CON009636,CON009645,CON009648,CON009654,CON009669,CON009672,CON009683,CON009685,CON009694,CON009713,CON009729,CON009740,CON009743,CON009749,CON009750,CON009756,CON009758,CON009762,CON009768,CON009775,CON009799,CON009802,CON009808,CON009810,CON009827,CON009854,CON009858,CON009872,CON009873,CON009887,CON009889,CON009890,CON009894,CON009899,CON009927,CON009932,CON009933,CON009943,CON009947,CON009959,CON009962,CON009963,CON009964,CON009974,CON009993,CON009995,CON020012,CON020015,CON020016,CON020020,CON020028,CON020037,CON020039,CON020042,CON020046,CON020052,CON020062,CON020069,CON020105,CON020122,CON020140,CON020143,CON020159,CON020164,CON020166,CON020170,CON020182,CON020191,CON020197,CON020199,CON020202,CON020211,CON020223,CON020241,CON020243,CON020244,CON020258,CON020263,CON020269,CON020272,CON020279,CON020283,CON020301,CON020312,CON020326,CON020341,CON020342,CON020349,CON020364,CON020372,CON020384,CON020392,CON020395,CON020401,CON020426,CON020447,CON020466,CON020474,CON020480,CON020482,CON020483,CON020484,CON020496,CON020503,CON020511,CON020518,CON020524,CON020525,CON020527,CON020534,CON020538,CON020541,CON020548,CON020549,CON020550,CON020557,CON020561,CON020572,CON020580,CON020586,CON020587,CON020597,CON020600,CON020601,CON020624,CON020641,CON020655,CON020656,CON020666,CON020697,CON020702,CON020708,CON020709,CON020710,CON020713,CON020721,CON020722,CON020723,CON020729,CON020732,CON020736,CON020769,CON020783,CON020790,CON020792,CON020799,CON020806,CON020827,CON020832,CON020834,CON020843,CON020844,CON020854,CON020855,CON020868,CON020890,CON020895,CON020899,CON020906,CON020913,CON020917,CON020922,CON020924,CON020926,CON020939,CON020946,CON020957,CON020965,CON020976,CON020983,CON020984,CON020988,CON020992,CON021001,CON021002,CON021011,CON021029,CON021033,CON021041,CON021046,CON021067,CON021071,CON021073,CON021079,CON021081,CON021092,CON021102,CON021106,CON021113,CON021114,CON021115,CON021124,CON021132,CON021135,CON021136,CON021151,CON021158,CON021159,CON021160,CON021162,CON021179,CON021183,CON021191,CON021211,CON021217,CON021222,CON021230,CON021247,CON021252,CON021259,CON021262,CON021270,CON021277,CON021280,CON021287,CON021293,CON021297,CON021300,CON021333,CON021335,CON021352,CON021356,CON021357,CON021383,CON021394,CON021396,CON021398,CON021402,CON021404,CON021424,CON021434,CON021440,CON021461,CON021466,CON021471,CON021476,CON021480,CON021485,CON021498,CON021514,CON021515,CON021517,CON021529,CON021541,CON021558,CON021561,CON021566,CON021568,CON021579,CON021580,CON021590,CON021603,CON021605,CON021612,CON021631,CON021647,CON021670,CON021691,CON021696,CON021701,CON021708,CON021715,CON021729,CON021732,CON021734,CON021742,CON021743,CON021746,CON021763,CON021775,CON021803,CON021804,CON021807,CON021815,CON021823,CON021839,CON021842,CON021860,CON021862,CON021873,CON021893,CON021904,CON021917,CON021918,CON021922,CON021935,CON021939,CON021945,CON021958,CON021967,CON021968,CON021987,CON021991,CON022015,CON022017,CON022020,CON022031,CON022045,CON022054,CON022083,CON022089,CON022090,CON022092,CON022099,CON022105,CON022122,CON022139,CON022151,CON022164,CON022175,CON022176,CON022185,CON022191,CON022209,CON022229,CON022230,CON022245,CON022253,CON022260,CON022266,CON022276,CON022281,CON022285,CON022303,CON022322,CON022323,CON022335,CON022337,CON022344,CON022365,CON022373,CON022375,CON022390,CON022394,CON022395,CON022399,CON022402,CON022412,CON022418,CON022422,CON022427,CON022433,CON022480,CON022483,CON022489,CON022500,CON022503,CON022511,CON022512,CON022516,CON022528,CON022541,CON022542,CON022549,CON022578,CON022586,CON022589,CON022595,CON022608,CON022644,CON022647,CON022651,CON022659,CON022664,CON022666,CON022670,CON022673,CON022683,CON022684,CON022695,CON022698,CON022704,CON022708,CON022710,CON022713,CON022715,CON022720,CON022748,CON022755,CON022759,CON022761,CON022805,CON022810,CON022811,CON022816,CON022827,CON022831,CON022832,CON022848,CON022854,CON022863,CON022884,CON022887,CON022889,CON022928,CON022931,CON022932,CON022937,CON022969,CON022974,CON022977,CON022978,CON022982,CON022991,CON022995,CON023022,CON023025,CON023032,CON023036,CON023037,CON023045,CON023058,CON023067,CON023086,CON023098,CON023120,CON023126,CON023130,CON023142,CON023143,CON023158,CON023166,CON023181,CON023183,CON023184,CON023197,CON023228,CON023233,CON023234,CON023235,CON023239,CON023249,CON023251,CON023262,CON023263,CON023278,CON023284,CON023285,CON023286,CON023295,CON023301,CON023303,CON023307,CON023318,CON023355,CON023361,CON023383,CON023404,CON023410,CON023428,CON023429,CON023439,CON023449,CON023464,CON023468,CON023470,CON023480,CON023481,CON023496,CON023505,CON023521,CON023530,CON023551,CON023553,CON023555,CON023563,CON023564,CON023573,CON023582,CON023586,CON023590,CON023598,CON023603,CON023612,CON023629,CON023633,CON023639,CON023656,CON023671,CON023685,CON023718,CON023748,CON023755,CON023759,CON023768,CON023769,CON023784,CON023798,CON023800,CON023808,CON023809,CON023812,CON023825,CON023827,CON023858,CON023870,CON023881,CON023886,CON023888,CON023905,CON023909,CON023910,CON023913,CON023920,CON023926,CON023930,CON023932,CON023935,CON023936,CON023942,CON023949,CON023979,CON023987,CON023988,CON023998,CON024004,CON024014,CON024015,CON024017,CON024021,CON024035,CON024045,CON024051,CON024054,CON024064,CON024074,CON024085,CON024102,CON024125,CON024145,CON024147,CON024152,CON024159,CON024160,CON024179,CON024181,CON024186,CON024195,CON024198,CON024201,CON024205,CON024224,CON024227,CON024235,CON024239,CON024240,CON024249,CON024253,CON024255,CON024268,CON024269,CON024302,CON024303,CON024305,CON024307,CON024313,CON024320,CON024321,CON024332,CON024347,CON024363,CON024372,CON024383,CON024386,CON024393,CON024406,CON024408,CON024412,CON024418,CON024420,CON024421,CON024426,CON024428,CON024441,CON024444,CON024445,CON024458,CON024460,CON024466,CON024471,CON024474,CON024483,CON024489,CON024498,CON024500,CON024509,CON024523,CON024527,CON024530,CON024533,CON024555,CON024556,CON024569,CON024570,CON024578,CON024583,CON024596,CON024608,CON024611,CON024621,CON024624,CON024629,CON024635,CON024656,CON024662,CON024672,CON024684,CON024689,CON024690,CON024694,CON024697,CON024717,CON024720,CON024728,CON024750,CON024753,CON024755,CON024766,CON024767,CON024769,CON024778,CON024782,CON024795,CON024796,CON024809,CON024826,CON024839,CON024844,CON024845,CON024847,CON024848,CON024872,CON024878,CON024889,CON024891,CON024893,CON024898,CON024902,CON024905,CON024922,CON024932,CON024955,CON024957,CON024975,CON024984,CON024989",First29 Last29,user29@example.com,,VP,100.0,A,Highest record_quality_score,1730
GOLD_CON_000031,CON000032,CON000032,First31 Last31,user31@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_000032,CON000033,CON000033,First32 Last32,user32@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_000033,CON000034,CON000034,First33 Last33,user33@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_000034,CON000037,CON000037,First36 Last36,user36@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_000035,CON000038,CON000038,First37 Last37,user37@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_000036,CON000039,CON000039,First38 Last38,user38@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_000037,CON000040,CON000040,First39 Last39,user39@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_000038,CON000041,CON000041,First40 Last40,user40@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_000039,CON000042,CON000042,First41 Last41,user41@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_000040,CON000043,CON000043,First42 Last42,user42@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_000041,CON000044,CON000044,First43 Last43,user43@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_000042,CON000046,CON000046,First45 Last45,user45@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_000043,CON000047,CON000047,First46 Last46,user46@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_000044,CON000048,CON000048,First47 Last47,user47@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_000045,CON000049,CON000049,First48 Last48,user48@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_000046,CON000050,CON000050,First49 Last49,user49@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_000047,CON000051,CON000051,First50 Last50,user50@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_000048,CON000052,CON000052,First51 Last51,user51@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_000049,CON000054,CON000054,First53 Last53,user53@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_000050,CON000056,CON000056,First55 Last55,user55@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_000051,CON000057,CON000057,First56 Last56,user56@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_000052,CON000059,CON000059,First58 Last58,user58@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_000053,CON000060,CON000060,First59 Last59,user59@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_000054,CON000061,CON000061,First60 Last60,user60@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_000055,CON000062,CON000062,First61 Last61,user61@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_000056,CON000063,CON000063,First62 Last62,user62@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_000057,CON000064,CON000064,First63 Last63,user63@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_000058,CON000065,CON000065,First64 Last64,user64@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_000059,CON000066,CON000066,First65 Last65,user65@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_000060,CON000067,CON000067,First66 Last66,user66@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_000061,CON000068,CON000068,First67 Last67,user67@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_000062,CON000069,CON000069,First68 Last68,user68@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_000063,CON000071,CON000071,First70 Last70,user70@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_000064,CON000072,CON000072,First71 Last71,user71@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_000065,CON000073,CON000073,First72 Last72,user72@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_000066,CON000074,CON000074,First73 Last73,user73@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_000067,CON000075,CON000075,First74 Last74,user74@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_000068,CON000077,CON000077,First76 Last76,user76@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_000069,CON000078,CON000078,First77 Last77,user77@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_000070,CON000079,CON000079,First78 Last78,user78@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_000071,CON000080,CON000080,First79 Last79,user79@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_000072,CON000081,CON000081,First80 Last80,user80@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_000073,CON000082,CON000082,First81 Last81,user81@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_000074,CON000083,CON000083,First82 Last82,user82@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_000075,CON000084,CON000084,First83 Last83,user83@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_000076,CON000085,CON000085,First84 Last84,user84@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_000077,CON000086,CON000086,First85 Last85,user85@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_000078,CON000087,CON000087,First86 Last86,user86@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_000079,CON000088,CON000088,First87 Last87,user87@example.com,,Director,80.0,B,Highest record_quality_score,1
GOLD_CON_000080,CON000089,CON000089,First88 Last88,user88@example.com,,Analyst,80.0,B,Highest record_quality_score,1
GOLD_CON_000081,CON000090,CON000090,First89 Last89,user89@example.com,,Manager,100.0,A,Highest record_quality_score,1
GOLD_CON_000082,CON000091,CON000091,First90 Last90,user90@example.com,,Analyst,100.0,A,Highest record_quality_score,1
GOLD_CON_000083,CON000093,CON000093,First92 Last92,user92@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_000084,CON000094,CON000094,First93 Last93,user93@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_000085,CON000095,CON000095,First94 Last94,user94@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_000086,CON000096,CON000096,First95 Last95,user95@example.com,,VP,100.0,A,Highest record_quality_score,1
GOLD_CON_000087,CON000097,CON000097,First96 Last96,user96@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_000088,CON000098,CON000098,First97 Last97,user97@example.com,,VP,80.0,B,Highest record_quality_score,1
GOLD_CON_000089,CON000099,CON000099,First98 Last98,user98@example.com,,Manager,80.0,B,Highest record_quality_score,1
GOLD_CON_000090,CON000101,CON000101,First100 Last100,user100@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_000091,CON000102,CON000102,First101 Last101,user101@example.com,,Director,100.0,A,Highest record_quality_score,1
GOLD_CON_000092,CON000103,CON000103,First102 Last102,user102@example.com,,VP,100.0,A,Highest record_quality_score,1
